provenance_record_id,cid,compound_id,herb_id,herb_name,tcmsp_mol_id,evidence_tier,match_confidence,match_method,source_database,source_locator,source_snapshot,adjudication_status
TCMSP-ADJ-0005709,17095,CMP-PUBCHEM-17095,HERB-0015,乳香,MOL001224,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=697;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005710,17095,CMP-PUBCHEM-17095,HERB-0067,华山参,MOL001224,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=697;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005711,17095,CMP-PUBCHEM-17095,HERB-0145,当归,MOL001224,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=697;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005712,17095,CMP-PUBCHEM-17095,HERB-0171,枇杷叶,MOL001224,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=697;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005713,17095,CMP-PUBCHEM-17095,HERB-0203,款冬花,MOL001224,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=697;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005714,17095,CMP-PUBCHEM-17095,HERB-0369,荜茇,MOL001224,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=697;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005715,17095,CMP-PUBCHEM-17095,HERB-0422,辣椒,MOL001224,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=697;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005716,17130,CMP-PUBCHEM-17130,HERB-0263,白头翁,MOL001994,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1156;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005717,17355,CMP-PUBCHEM-17355,HERB-0158,木棉花,MOL002538,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1488;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005718,17355,CMP-PUBCHEM-17355,HERB-0206,沉香,MOL002538,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1488;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005719,17355,CMP-PUBCHEM-17355,HERB-0223,满山红,MOL002538,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1488;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005720,17355,CMP-PUBCHEM-17355,HERB-0474,高良姜,MOL002538,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1488;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005721,17429,CMP-PUBCHEM-17429,HERB-0332,胡椒,MOL002842,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1656;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005722,17525,CMP-PUBCHEM-17525,HERB-0159,木瓜,MOL005123,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2887;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005723,17525,CMP-PUBCHEM-17525,HERB-0377,菊花,MOL005123,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2887;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005724,17691,CMP-PUBCHEM-17691,HERB-0171,枇杷叶,MOL011565,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5711;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005725,17691,CMP-PUBCHEM-17691,HERB-0441,银杏叶,MOL011565,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5711;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005726,17697,CMP-PUBCHEM-17697,HERB-0045,凌霄花,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005727,17697,CMP-PUBCHEM-17697,HERB-0207,沙棘,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005728,17697,CMP-PUBCHEM-17697,HERB-0273,白芷,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005729,17697,CMP-PUBCHEM-17697,HERB-0308,紫苏,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=8,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005730,17697,CMP-PUBCHEM-17697,HERB-0336,艾叶,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005731,17697,CMP-PUBCHEM-17697,HERB-0342,芫荽,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005732,17697,CMP-PUBCHEM-17697,HERB-0450,零陵香,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005733,17697,CMP-PUBCHEM-17697,HERB-0465,香薷,MOL005732,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3170;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005734,17739,CMP-PUBCHEM-17739,HERB-0134,川芎,MOL002193,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1291;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005735,17739,CMP-PUBCHEM-17739,HERB-0182,桂枝,MOL002193,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1291;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005736,17739,CMP-PUBCHEM-17739,HERB-0353,苦杏仁,MOL002193,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1291;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005737,17739,CMP-PUBCHEM-17739,HERB-0450,零陵香,MOL002193,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1291;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005738,17756,CMP-PUBCHEM-17756,HERB-0074,厚朴,MOL005952,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3284;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005739,17768,CMP-PUBCHEM-17768,HERB-0386,葱白,MOL011636,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5752;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005740,17897,CMP-PUBCHEM-17897,HERB-0173,枳实,MOL013430,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=6540;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005741,17897,CMP-PUBCHEM-17897,HERB-0273,白芷,MOL013430,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=6540;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005742,17927,CMP-PUBCHEM-17927,HERB-0145,当归,MOL008274,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4269;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005743,18027,CMP-PUBCHEM-18027,HERB-0022,人参叶,MOL010709,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5356;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005744,18027,CMP-PUBCHEM-18027,HERB-0249,玫瑰花,MOL010709,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5356;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005745,18170,CMP-PUBCHEM-18170,HERB-0387,葶苈子,MOL003923,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2200;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005746,18502,CMP-PUBCHEM-18502,HERB-0178,柴胡,MOL004662,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2585;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005747,18554,CMP-PUBCHEM-18554,HERB-0139,常山,MOL003083,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1813;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005748,18554,CMP-PUBCHEM-18554,HERB-0143,广藿香,MOL003083,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1813;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005749,18554,CMP-PUBCHEM-18554,HERB-0377,菊花,MOL003083,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1813;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005750,18554,CMP-PUBCHEM-18554,HERB-0383,葎草,MOL003083,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1813;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005751,18554,CMP-PUBCHEM-18554,HERB-0437,金银花,MOL003083,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1813;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005752,18554,CMP-PUBCHEM-18554,HERB-0488,麻黄,MOL003083,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1813;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005753,18591,CMP-PUBCHEM-18591,HERB-0238,独活,MOL004771,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2657;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005754,18597,CMP-PUBCHEM-18597,HERB-0182,桂枝,MOL013023,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=6306;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005755,18597,CMP-PUBCHEM-18597,HERB-0338,芥子,MOL013023,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=6306;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005756,18635,CMP-PUBCHEM-18635,HERB-0437,金银花,MOL003089,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1815;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005757,18635,CMP-PUBCHEM-18635,HERB-0479,鸡屎藤,MOL003089,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1815;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005758,18852,CMP-PUBCHEM-18852,HERB-0322,罗布麻叶,MOL008655,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4445;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005759,19137,CMP-PUBCHEM-19137,HERB-0187,桑椹,MOL010295,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5156;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005760,19233,CMP-PUBCHEM-19233,HERB-0153,无患子,MOL004690,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2604;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005761,19233,CMP-PUBCHEM-19233,HERB-0178,柴胡,MOL004690,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2604;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005762,19233,CMP-PUBCHEM-19233,HERB-0252,瓜蒌,MOL004690,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2604;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005763,19244,CMP-PUBCHEM-19244,HERB-0196,槟榔,MOL004365,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2445;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005764,19244,CMP-PUBCHEM-19244,HERB-0222,淫羊藿,MOL004365,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2445;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005765,19310,CMP-PUBCHEM-19310,HERB-0095,大蒜,MOL007628,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3983;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005766,19310,CMP-PUBCHEM-19310,HERB-0323,罗汉果,MOL007628,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3983;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005767,19310,CMP-PUBCHEM-19310,HERB-0370,荠菜,MOL007628,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3983;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005768,19310,CMP-PUBCHEM-19310,HERB-0373,莱菔子,MOL007628,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3983;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005769,19310,CMP-PUBCHEM-19310,HERB-0386,葱白,MOL007628,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3983;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005770,19310,CMP-PUBCHEM-19310,HERB-0397,薤白,MOL007628,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=3983;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005771,19350,CMP-PUBCHEM-19350,HERB-0024,仙茅,MOL004153,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2345;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005772,19462,CMP-PUBCHEM-19462,HERB-0075,吴茱萸,MOL003981,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2245;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005773,19602,CMP-PUBCHEM-19602,HERB-0045,凌霄花,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=20,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005774,19602,CMP-PUBCHEM-19602,HERB-0060,千斤拔,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=27,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005775,19602,CMP-PUBCHEM-19602,HERB-0063,升麻,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=32,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005776,19602,CMP-PUBCHEM-19602,HERB-0065,半枝莲,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005777,19602,CMP-PUBCHEM-19602,HERB-0069,南沙参,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=24,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005778,19602,CMP-PUBCHEM-19602,HERB-0074,厚朴,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=11,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005779,19602,CMP-PUBCHEM-19602,HERB-0104,天南星,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=33,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005780,19602,CMP-PUBCHEM-19602,HERB-0134,川芎,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005781,19602,CMP-PUBCHEM-19602,HERB-0136,巴戟天,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005782,19602,CMP-PUBCHEM-19602,HERB-0146,徐长卿,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=36,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005783,19602,CMP-PUBCHEM-19602,HERB-0163,木香,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=23,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0005784,19602,CMP-PUBCHEM-19602,HERB-0178,柴胡,MOL000668,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=422;herb_position=5,2025-07-18,accepted_direct_relation
